27324;0.08467126;0.3768414;-0.01594564
27330;0.08467126;0.3768414;-0.01594564
27335;0.08467126;0.3768414;-0.01594564
27341;0.08465272;0.3762595;-0.01592952
27346;0.08465272;0.3762595;-0.01592952
27352;0.08465272;0.3762595;-0.01592952
27358;0.08465272;0.3762595;-0.01592952
27363;0.08465272;0.3762595;-0.01592952
27369;0.08503184;0.3764164;-0.01625937
27375;0.08503184;0.3764164;-0.01625937
27379;0.08503184;0.3764164;-0.01625937
27385;0.08503184;0.3764164;-0.01625937
27391;0.08539277;0.3759919;-0.0165734
27397;0.08539277;0.3759919;-0.0165734
27403;0.08541155;0.3765736;-0.01658975
27409;0.08541155;0.3765736;-0.01658975
27415;0.08579189;0.3767315;-0.01692066
27421;0.08579189;0.3767315;-0.01692066
27428;0.08541155;0.3765736;-0.01658975
27435;0.08581096;0.377315;-0.01693724
27441;0.08579189;0.3767315;-0.01692066
27447;0.08579189;0.3767315;-0.01692066
27453;0.08619207;0.3774739;-0.01726885
27463;0.08619207;0.3774739;-0.01726885
27469;0.08659321;0.378219;-0.01761785
27475;0.08661267;0.3788057;-0.01763478
27480;0.08661267;0.3788057;-0.01763478
27487;0.08699539;0.3789667;-0.01796776
27492;0.08701506;0.3795552;-0.0179849
27497;0.08701506;0.3795552;-0.0179849
27503;0.08703476;0.3801447;-0.01800203
27508;0.08743843;0.3808987;-0.01835325
27514;0.08743843;0.3808987;-0.01835325
27520;0.08745831;0.381491;-0.01837054
27526;0.08747837;0.3820847;-0.01838799
27531;0.08747837;0.3820847;-0.01838799
27536;0.08824873;0.382415;-0.01905826
27542;0.08826911;0.3830108;-0.01907599
27547;0.08826911;0.3830108;-0.01907599
27553;0.08867607;0.383775;-0.01943006
27558;0.08869675;0.3843737;-0.01944806
27564;0.08869675;0.3843737;-0.01944806
27570;0.08910492;0.3851424;-0.01980318
27576;0.08912581;0.385744;-0.01982138
27583;0.08953539;0.3865175;-0.02017772
27588;0.08953539;0.3865175;-0.02017772
27593;0.08994591;0.3872938;-0.02053492
27599;0.08998877;0.3885078;-0.0205722
27604;0.08998877;0.3885078;-0.0205722
27609;0.09040082;0.3892906;-0.02093069
27616;0.09081402;0.3900765;-0.0212902
27621;0.09081402;0.3900765;-0.0212902
27627;0.09083602;0.390689;-0.02130933
27633;0.09125042;0.3914796;-0.02166989
27639;0.09125042;0.3914796;-0.02166989
27645;0.09168854;0.3928907;-0.02205108
27651;0.09210545;0.3936893;-0.02241382
27657;0.09254652;0.3951135;-0.02279757
27663;0.09254652;0.3951135;-0.02279757
27670;0.09296587;0.3959202;-0.02316244
27676;0.09340996;0.3973575;-0.02354883
27683;0.09340996;0.3973575;-0.02354883
27687;0.09340996;0.3973575;-0.02354883
27694;0.09385565;0.3988031;-0.0239366
27700;0.09427896;0.3996233;-0.02430491
27705;0.09427896;0.3996233;-0.02430491
27711;0.09470338;0.4004466;-0.02467416
27717;0.09472772;0.4010825;-0.02469535
27722;0.09472772;0.4010825;-0.02469535
27728;0.09517831;0.4025503;-0.02508739
27734;0.09560552;0.4033841;-0.0254591
27739;0.09560552;0.4033841;-0.0254591
27745;0.09603399;0.4042212;-0.02583186
27751;0.09646353;0.4050617;-0.02620561
27755;0.09646353;0.4050617;-0.02620561
27761;0.09692022;0.4065543;-0.02660294
27767;0.096946;0.4072043;-0.02662538
27773;0.096946;0.4072043;-0.02662538
27779;0.09778589;0.4082564;-0.02735613
27785;0.09822065;0.4091126;-0.02773438
27791;0.09827381;0.4104265;-0.02778067
27796;0.09827381;0.4104265;-0.02778067
27802;0.09871027;0.4112904;-0.02816039
27807;0.09914804;0.4121578;-0.02854127
